,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-08 10:41:37.197297,48.229942,292.8178,42.160725,299.60013,41.417934,287.28232,40.83534,312.54187,40.62733,278.72296,83.648,333.74063,85.882355,259.92157,133.2993,346.17303,133.91151,250.2464,180.48978,344.64136,177.15057,251.25845,185.72734,323.34744,189.08826,271.71667,263.2387,313.2155,256.52426,270.5749,328.0301,311.69635,326.6774,275.69647
2,2020-10-08 10:41:39.043160,46.09104,292.7667,40.027645,297.21136,40.589058,286.90552,42.02485,309.02264,42.666634,280.16232,80.73915,330.4483,83.5571,261.52823,136.1754,342.76413,136.24869,250.25227,182.03804,344.55832,182.85774,244.044,185.13069,319.86536,188.83534,273.58896,258.09692,309.67252,256.77118,275.95374,324.85938,293.0092,326.19608,284.07843
3,2020-10-08 10:41:41.000358,46.944885,296.03976,41.34434,302.25058,41.448437,289.50464,42.39159,312.76627,43.30468,280.1156,83.27202,332.43936,84.23529,263.05884,135.19377,342.64728,137.3656,251.29826,181.48569,343.7737,180.44075,245.94241,182.80876,320.00958,186.6556,274.08908,256.0,317.0909,254.47678,271.92587,326.48196,316.6156,326.17316,270.90002
4,2020-10-08 10:41:43.022618,47.099316,292.5901,41.259853,298.19965,41.31031,286.13242,43.190006,308.69348,43.93817,278.8825,82.47661,330.33847,85.01961,260.31372,134.98352,341.42752,134.3752,248.98102,181.12448,343.40518,179.517,242.6512,183.0562,318.4015,185.45016,269.84464,257.38513,315.91428,255.51372,269.74976,326.27795,316.441,326.07028,269.85355
5,2020-10-08 10:41:45.020487,49.04003,292.962,43.483463,298.7097,43.235596,286.6937,43.09587,308.19067,44.16828,277.8745,82.489944,330.1588,84.62745,261.88235,134.56308,341.8687,135.8261,249.6339,180.05157,344.9667,179.47893,243.7539,182.56969,318.6743,185.06694,271.30304,257.33728,315.23907,255.17467,270.4888,325.92294,316.297,326.01514,269.1221
6,2020-10-08 10:41:47.008412,48.148033,292.86078,42.46714,298.8172,42.501053,286.357,43.326385,308.81537,44.402893,277.73227,82.76299,330.6069,85.411766,261.4902,136.16234,341.21185,137.26523,250.06168,181.49614,343.21786,180.38179,244.80914,182.26294,319.44592,185.59128,272.18015,257.36584,316.66647,255.92665,270.50992,326.21228,316.3809,325.83823,270.1947
7,2020-10-08 10:41:49.030478,46.848747,361.90842,41.459274,367.06165,40.449596,357.0235,40.70696,377.09137,39.05957,348.5027,81.55517,395.99374,83.9795,326.72012,130.8713,408.86484,136.78629,312.7019,178.84592,417.46786,175.7384,305.25748,186.04031,384.1423,186.86342,338.50128,256.34418,377.3687,258.91806,338.43668,326.2745,355.13727,326.19864,342.94235
8,2020-10-08 10:41:51.027352,43.811584,471.3901,39.083546,472.28598,39.095154,466.9056,44.39216,467.52942,43.78304,451.9723,84.37812,490.1621,87.054344,426.3888,132.87589,503.94318,141.69286,414.98782,177.54323,513.1454,183.54062,417.4738,183.26726,487.2323,186.24257,450.01877,249.66557,470.43204,250.55856,463.54117,317.8172,465.08032,320.33246,456.13113
9,2020-10-08 10:41:53.016507,57.563015,540.6346,53.170757,543.8786,52.348907,535.19653,55.668488,545.9554,55.64817,522.3207,93.78444,560.8947,92.86275,511.60785,137.89365,574.3841,144.22606,506.20383,181.62686,580.5535,182.97514,505.58423,185.01205,562.5177,187.39601,527.50854,253.08804,558.6492,253.47287,522.6804,311.39163,553.9201,320.2066,515.9256
10,2020-10-08 10:41:55.028469,59.71086,549.37103,54.901386,551.52625,54.660393,543.5731,55.691574,549.975,55.720745,530.8731,96.20864,568.144,94.43137,516.7059,144.22488,579.5876,144.36862,510.10355,185.24947,584.6839,183.75465,513.62946,186.84286,565.1074,187.71474,532.15546,255.92809,556.9244,254.93831,523.2121,312.4187,552.86224,320.09518,515.82666
11,2020-10-08 10:41:57.029081,59.136414,549.24756,53.914097,550.81165,54.054863,543.63324,55.22866,548.02625,55.561047,531.67645,95.49102,568.1854,95.60784,516.3137,142.82558,579.5313,144.41176,510.1135,184.63513,585.53595,183.74753,513.79956,186.39613,565.9126,187.2472,532.62555,256.65134,556.94806,255.20999,522.806,312.00787,552.31165,319.91122,515.7482
