,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-08 10:42:31.158759,49.098038,296.2353,41.579144,301.8868,41.724667,288.58347,40.27179,311.76605,41.47707,277.3687,87.22271,331.11243,86.94741,260.85913,133.12338,348.65054,133.75706,252.85616,184.31575,344.76468,179.63283,254.94997,182.82822,322.49197,184.95052,274.84167,257.496,317.3864,261.99057,271.6497,325.15186,319.11816,329.76382,273.68747
2,2020-10-08 10:42:33.028763,47.880863,298.78378,42.02921,303.39297,41.346443,294.67114,41.633926,312.88895,41.44464,286.61932,82.78419,334.9123,83.13725,263.05884,134.53256,348.26453,132.37924,251.83609,180.10255,352.0,177.2328,242.33563,182.39662,320.16833,184.82706,275.34256,256.5781,317.61838,255.05463,273.8259,326.1249,318.6484,330.5251,273.52972
3,2020-10-08 10:42:35.008729,48.169632,297.87677,42.30849,301.75473,41.863873,295.61584,42.699993,309.80865,41.9306,291.32138,83.00272,333.65134,82.80852,263.5855,133.53735,347.7535,130.53668,252.01944,181.94167,349.32153,175.89185,243.76347,181.09804,320.0,183.9018,275.11676,255.57393,317.9021,255.34416,273.50525,327.13266,318.24728,330.8847,273.9871
4,2020-10-08 10:42:37.003293,48.2172,296.49008,42.26664,299.90378,41.939564,294.1493,43.26119,308.3322,42.30042,290.79694,81.79289,333.45126,83.06062,263.2478,135.39426,346.6375,130.92421,251.89275,182.02126,348.31863,178.24098,244.75209,181.4902,321.17648,185.3846,275.06998,255.51321,317.67557,254.96463,273.84973,326.25336,318.1087,331.3002,273.7357
5,2020-10-08 10:42:39.048332,47.64726,296.5117,42.209797,300.00833,41.716637,294.31342,42.87744,309.68115,42.15056,291.75668,82.58692,333.29456,82.661415,263.77975,134.16002,346.269,130.90527,251.73279,182.56902,347.67773,175.46008,244.33318,182.32582,320.22717,188.15686,275.13727,255.93971,318.77103,255.29298,273.45398,325.5346,317.921,330.60672,273.8782
6,2020-10-08 10:42:41.040825,46.54284,295.3654,40.993046,299.10736,40.794323,292.5461,43.076065,309.33563,42.009655,288.7864,82.103905,332.99567,82.8144,263.7455,134.77258,346.2539,130.66052,251.37451,182.61142,347.84708,175.41498,243.95343,181.4902,321.56863,185.93211,274.8164,256.34332,318.78867,255.79353,273.88937,325.8279,317.70963,330.57727,274.02405
7,2020-10-08 10:42:43.031368,45.436424,349.15683,40.186462,353.9759,38.91593,344.08203,41.056934,360.96396,39.582973,333.54752,81.91015,379.0826,82.274506,309.4902,133.46252,395.32983,135.05539,291.66965,184.38022,400.05368,177.25952,286.96146,186.65114,370.5988,185.68474,321.7229,257.48096,368.38855,255.453,300.72217,329.6676,371.4975,326.04874,281.44974
8,2020-10-08 10:42:45.022206,42.571255,459.93832,37.838966,460.7075,37.802765,458.24652,39.286808,453.2422,41.171925,447.43567,82.46316,487.534,85.411766,421.09805,136.42169,502.1861,136.15019,405.46387,179.43936,512.6449,177.94415,404.1321,185.29306,479.61063,186.64015,443.01807,252.74384,462.21133,253.57475,456.72134,325.43265,452.15146,325.99942,453.4017
9,2020-10-08 10:42:47.036912,55.668262,540.3331,50.993507,543.6851,50.409904,534.4265,53.18226,547.17255,52.93059,522.1543,90.395134,563.82465,90.90196,511.60785,135.78162,577.9211,140.67409,505.0935,180.23715,590.5134,179.287,504.66693,183.68764,566.75446,186.4487,529.44684,252.73854,561.0165,254.24284,523.19135,314.13153,556.1547,321.62112,515.8394
10,2020-10-08 10:42:49.010548,57.15702,550.70447,51.730892,552.2713,52.189217,544.0244,54.674053,553.5656,55.24229,532.989,94.07406,571.7874,92.07843,517.4902,141.58905,583.9825,139.33937,510.50623,183.25871,592.9092,178.63274,512.3421,185.42804,568.87915,185.73393,534.23035,252.6709,559.23157,252.63435,526.1485,313.10046,557.12164,319.78406,520.0052
11,2020-10-08 10:42:51.002447,56.856544,550.2638,51.400177,551.97986,51.718384,543.97205,54.669704,553.4416,54.770836,533.4038,94.09517,571.53516,92.47059,517.8823,142.12782,583.56274,139.90903,510.6598,182.33568,593.27655,180.05273,513.17505,186.12633,568.57623,186.03375,534.71045,252.7545,559.03766,253.48984,526.03937,314.30392,556.87744,320.5649,519.6127
