,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-08 10:43:13.632767,56.63572,320.39084,51.04227,319.06198,50.661724,319.9404,48.705883,321.17648,45.391197,318.9847,85.752106,342.35486,85.07853,269.85107,131.5321,352.93,137.63861,262.31616,181.0958,355.71014,178.589,257.69107,189.73706,325.52847,191.3644,281.27225,255.79742,317.87964,255.27994,278.13712,321.56833,316.1901,326.93137,275.49527
2,2020-10-08 10:43:15.009567,47.65938,295.59262,41.628456,301.0764,42.10199,289.46713,42.75622,311.45627,44.40347,280.05234,82.606125,331.3319,83.45098,263.451,136.2333,346.60638,136.90228,249.02583,181.82541,349.44104,179.33354,241.03275,186.4509,318.552,188.05473,275.1988,259.25714,315.10135,258.29294,273.48737,327.08414,313.29758,325.81378,279.62946
3,2020-10-08 10:43:17.033512,48.21763,294.8605,42.660873,300.64755,42.878906,288.3052,44.308117,311.98172,45.520855,279.8421,83.636696,330.98166,84.23529,263.05884,136.4398,344.63925,134.52602,247.7022,182.5171,346.77716,176.86362,240.0406,179.95638,319.36237,183.99554,274.05157,254.6214,316.83167,254.51773,270.28485,325.0431,318.15573,328.00516,271.6052
4,2020-10-08 10:43:19.018894,49.517796,292.37323,43.324257,298.72812,43.288227,285.95285,43.866344,308.64078,45.11385,276.08817,83.62183,328.85397,84.70588,261.09805,136.80042,344.4426,133.4539,246.20114,183.08664,347.61703,178.51762,240.18544,181.86064,318.21506,185.6008,272.0,256.76025,316.73325,255.89804,270.85153,323.82974,317.94772,327.99997,271.99994
5,2020-10-08 10:43:21.039579,49.960495,292.1831,43.51353,298.21628,43.937683,286.18643,43.565517,307.47028,45.51535,276.309,83.101204,328.99146,84.84449,260.88974,136.75937,344.81958,134.58331,245.65926,183.01633,347.5573,178.03473,240.42793,181.93059,317.64447,185.59341,272.17435,257.9608,296.62744,256.57492,270.17502,323.27985,318.23843,327.35114,271.936
6,2020-10-08 10:43:23.014348,47.36116,291.1897,40.713017,296.9539,41.546333,285.12823,41.781914,306.1266,44.088844,275.5307,82.771706,327.1329,86.196075,257.56863,136.79004,343.6039,137.71182,243.89253,182.9726,345.4064,179.29033,239.59389,181.99991,317.3416,184.31654,269.82867,257.12924,315.95135,257.16397,268.68118,323.5442,318.20395,327.78528,272.14035
7,2020-10-08 10:43:25.017676,44.595974,358.0914,39.145634,364.37793,37.828636,350.93176,40.88209,371.5402,38.748207,342.2733,83.37516,390.02402,81.960785,320.7843,136.54456,406.39474,138.22064,303.78986,182.43036,412.15176,174.80566,294.2013,183.928,374.66864,185.83206,332.8352,251.32686,364.92874,253.21799,341.66306,325.85928,362.31876,326.27576,347.52515
8,2020-10-08 10:43:27.040243,49.087856,455.21625,43.678837,450.0802,44.157013,458.62634,43.215687,448.39215,43.2362,464.49966,82.55599,484.46704,86.77714,416.7968,132.74205,494.68628,139.88602,404.4895,174.89087,504.16486,178.46754,406.5957,180.04436,484.6446,184.26323,442.26666,244.67657,496.98334,255.99142,443.90533,313.8506,490.72488,322.21124,435.2689
9,2020-10-08 10:43:29.042775,59.913815,554.4982,54.860603,558.18774,54.114918,548.8804,57.35004,561.0673,56.366688,536.93774,95.56242,575.60016,90.117645,524.94116,144.90865,589.6336,138.91597,513.5672,185.15604,598.9724,175.33267,511.25958,186.11652,574.41345,187.0356,536.37634,249.83287,563.3387,253.01514,526.49414,311.50647,556.7309,318.48358,512.30554
10,2020-10-08 10:43:31.046373,59.212032,550.0954,53.77557,552.97473,53.89549,543.29333,54.22236,553.3479,55.03046,529.84033,95.37662,569.42084,93.827194,517.01,144.11517,581.60443,141.11162,508.4454,184.322,591.39307,180.74817,509.4559,184.97385,567.6212,185.97855,531.7477,254.89928,557.88965,255.59593,521.5579,317.64706,522.902,318.59293,514.2775
11,2020-10-08 10:43:33.027130,59.931637,549.1145,54.710377,552.54614,54.74546,542.26764,54.987705,554.14246,55.343422,529.86194,96.174385,569.7242,94.82353,516.3137,144.19221,580.39954,142.74129,507.72604,186.29683,589.09595,180.21452,507.7029,186.00713,565.08514,186.78452,529.98083,254.54489,557.48755,255.75346,521.26184,311.74225,555.127,319.12747,513.11584
