,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-09 12:57:31.634004,50.270233,321.70172,42.92505,328.03653,43.570595,316.55905,38.490875,335.83847,39.689095,305.70074,82.57132,357.08307,83.714676,286.43475,137.83841,369.56937,134.11185,272.7513,181.46309,372.8751,178.81137,271.3547,177.42693,339.49405,175.60785,300.07843,262.45685,336.53223,259.12192,297.47742,324.5254,337.2263,326.72607,294.42648
2,2020-10-09 12:57:33.036135,46.429214,322.68695,40.27172,328.3271,41.03257,317.166,41.4541,335.9228,42.943493,308.52274,83.27046,358.2999,86.588234,288.39215,136.09618,369.81516,135.5618,275.41672,184.79085,370.1504,180.31914,273.60562,176.57468,338.66794,174.7698,299.63138,268.5302,335.2135,264.59708,296.13342,332.27164,337.7575,331.05374,296.99637
3,2020-10-09 12:57:35.026364,43.700542,323.9128,37.98996,327.30176,39.545563,316.91354,40.942165,333.3575,43.680813,305.3304,82.27282,356.76166,86.588234,287.60785,136.3908,367.79117,135.14252,272.82236,181.52849,370.75934,182.5028,272.5136,176.87634,337.82663,175.74806,298.27243,272.82944,335.9472,268.5267,295.7711,332.32602,337.94003,330.51877,296.97192
4,2020-10-09 12:57:37.011555,42.168148,323.7713,37.043518,324.6905,37.978783,318.82047,40.761173,329.26874,41.88073,311.07553,81.080246,357.2519,84.88263,286.18497,134.47606,369.78253,133.16225,272.9777,180.0149,370.9849,180.0,272.50818,175.21568,337.9608,173.24326,298.72464,268.40106,336.40143,265.77377,295.47183,332.0691,337.7596,330.5184,296.96313
5,2020-10-09 12:57:39.030205,47.041496,322.2585,40.82661,327.31848,42.21274,317.54092,41.455647,332.49573,43.02768,307.78607,83.52868,356.98212,87.37255,286.43137,136.27512,367.08212,136.66095,274.30322,181.45464,366.87314,181.84862,274.15277,176.44005,336.666,175.15901,296.99188,269.17578,336.05807,267.97665,295.6532,330.96716,337.80753,331.0534,296.9079
6,2020-10-09 12:57:41.009108,45.61606,323.87402,39.594315,328.73984,41.260193,317.75284,41.386345,334.1842,43.77804,307.5854,83.45941,357.73315,88.54902,287.2157,135.63863,368.63538,137.74649,275.10193,181.87567,369.35675,183.19975,274.28345,175.83087,338.61624,175.68651,297.355,270.0544,336.04016,268.7508,295.3088,331.2445,337.49576,330.8789,297.0972
7,2020-10-09 12:57:43.029754,60.7019,309.30392,54.372364,312.90988,55.618183,303.9654,55.027813,319.6803,56.937645,295.53357,91.85071,339.27386,95.80266,280.21323,142.40552,354.49094,142.03922,263.37256,182.13156,355.2985,187.05658,261.8356,182.30083,332.2084,181.21216,291.0511,265.26282,331.23975,257.9904,293.21548,328.1496,334.314,320.9262,293.8711
8,2020-10-09 12:57:45.008516,77.72195,308.57986,72.29053,313.08786,72.19533,303.65457,73.27419,321.09995,73.16904,295.9469,107.11309,335.7843,106.90196,284.549,148.52335,348.39032,150.67561,273.4586,186.97316,351.4792,189.0913,271.61533,185.17041,330.18817,186.0716,296.29477,244.71619,331.97644,247.36311,296.2443,304.27368,331.80307,308.09683,303.7859
9,2020-10-09 12:57:47.008080,91.29531,309.46332,86.34709,306.08453,85.927986,312.2244,85.0443,297.7826,84.89721,317.01553,110.2677,335.40536,117.65598,285.2377,151.75154,348.77246,158.0904,275.4335,190.01607,352.1312,191.4299,273.26697,189.41643,331.397,190.82353,298.90195,244.17918,331.5391,244.31084,297.76138,298.75583,332.54596,300.6684,299.90186
10,2020-10-09 12:57:49.024988,94.43137,318.5098,89.3325,322.4949,89.60447,314.38058,87.64319,331.32666,88.114105,307.7797,116.60459,344.43375,118.01266,299.1617,152.42943,355.3783,152.94943,288.68085,186.46397,354.17038,186.41788,285.6049,184.91847,333.34332,185.4074,304.24478,242.52206,331.64706,240.5509,304.41138,295.81372,331.27075,295.62936,303.6191
11,2020-10-09 12:57:51.037210,94.43137,319.29413,89.63065,323.38364,89.72704,315.7693,88.04555,332.3767,87.48578,309.63162,116.92308,345.24066,117.963326,300.2523,153.8956,355.74005,155.11168,289.62857,187.39937,354.51413,187.42307,287.19357,186.65071,333.88843,187.0562,305.0678,240.94138,332.63425,239.7138,304.8859,295.84134,330.1721,295.20352,304.2697
