,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-09 13:00:21.687316,52.84183,335.49734,46.122433,341.81357,45.523758,329.85284,42.975105,350.04602,41.40948,318.062,85.53643,364.66595,81.61319,295.52567,132.53256,382.0515,129.55179,276.21353,178.3368,384.0,172.7419,273.55432,178.83783,343.9414,173.51294,305.58466,264.55225,338.26727,258.67798,301.9041,328.7187,333.95215,327.451,313.7255
2,2020-10-09 13:00:23.034162,50.245323,319.8489,43.57564,326.5644,44.139874,315.84738,43.99923,336.00208,45.4147,308.5485,84.07333,357.3835,87.76471,289.9608,133.52904,370.98447,132.69421,274.19403,181.5293,371.2464,179.61565,270.84274,177.44096,339.26794,174.3715,299.24524,268.43524,335.31378,265.74326,298.6866,329.72107,332.95334,331.38986,297.7618
3,2020-10-09 13:00:25.014968,48.944687,321.28543,42.287907,328.1205,43.50595,316.71017,43.562046,335.3216,46.26644,307.72562,85.1891,356.29794,87.37255,288.7843,135.87473,369.25085,132.35449,272.35995,183.52858,369.7441,180.34294,268.7227,179.13504,338.0002,175.04572,298.2504,265.34866,335.60168,264.93588,297.1577,329.58228,332.44342,331.26822,297.22693
4,2020-10-09 13:00:27.004554,49.596027,319.28403,42.571304,324.45648,44.03354,314.6031,43.03042,332.69162,45.17416,306.21655,82.65713,355.0989,86.98039,287.60785,135.65768,369.5251,130.25037,271.7066,182.04198,370.06894,179.87016,267.6912,179.87062,335.80927,176.96167,296.85526,265.64157,335.32556,265.49268,297.52692,329.10825,332.06897,331.2674,297.9428
5,2020-10-09 13:00:29.048920,46.106403,320.28723,39.982468,324.77927,40.960487,315.6477,42.61529,332.41003,43.727463,307.031,82.24008,355.53625,86.196075,287.60785,135.52705,369.88812,131.08652,269.8194,182.46454,370.02225,180.0295,264.8584,178.5892,336.35965,176.38382,296.32483,265.9622,335.19736,264.70572,298.30176,329.42877,331.7132,331.56772,297.2038
6,2020-10-09 13:00:31.038636,48.74578,319.25742,42.24386,323.61505,43.297787,315.49545,43.107033,331.18747,44.382374,308.0273,82.54037,355.53036,86.98039,286.82352,135.87888,370.23914,131.5876,269.78885,181.89197,370.22217,180.46022,265.50143,179.02104,336.1226,176.98207,296.49673,266.95822,335.58698,266.4098,297.625,329.803,331.4943,331.66882,297.09058
7,2020-10-09 13:00:33.033337,63.8137,307.89194,56.82064,312.98087,58.094757,302.47552,55.066967,320.53928,57.08702,293.301,90.24713,339.08475,93.64706,278.2745,135.80644,356.6382,138.62138,261.9306,179.63179,361.014,180.30232,258.20856,178.82239,331.9229,178.4523,292.55457,257.93765,333.07367,255.8472,293.43472,324.62033,333.2825,320.6021,295.54068
8,2020-10-09 13:00:35.022824,79.77274,324.35083,75.333664,317.13135,74.100296,326.5154,76.93487,304.1896,75.44333,328.94537,104.75982,309.62256,104.35532,347.98605,150.61516,359.83588,149.28961,362.6575,185.33333,359.05884,187.03261,356.59125,185.20897,332.4299,183.82892,302.663,247.56229,335.01617,246.77649,298.84674,304.61743,333.5691,308.05206,301.09366
9,2020-10-09 13:00:37.013126,93.51134,328.3414,88.530136,333.5239,88.07242,325.27127,87.35574,341.5904,85.96847,318.9811,116.42511,353.62744,115.742004,305.51834,159.97343,365.16,154.32732,293.31613,193.42406,365.48154,189.38281,287.47113,191.80249,338.23654,189.05756,308.41565,245.79625,336.72015,243.75017,305.47336,299.75113,327.66284,299.37256,314.5098
10,2020-10-09 13:00:39.009749,94.52849,323.8566,89.60663,327.9108,89.94147,319.73328,89.06093,333.57004,88.17678,311.1661,116.29502,345.1842,117.69057,300.7258,153.48253,357.72968,151.72795,289.364,187.3612,356.67908,184.93054,283.26605,185.28897,334.62927,184.16656,305.70694,243.06737,332.0,241.32616,304.6363,296.65228,327.20374,294.9804,330.43137
11,2020-10-09 13:00:41.041915,92.18401,323.16705,87.14842,327.37512,87.32331,319.497,88.26532,333.8007,86.78461,312.34827,115.91426,345.16364,115.92157,299.37256,153.31387,357.09464,150.90997,289.18652,188.73766,356.4513,183.93993,283.06482,184.83545,334.33276,184.28688,305.67795,241.58797,332.58252,240.13747,304.8854,297.2322,326.4649,295.90094,305.96472
