,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-09 12:58:11.310575,52.355694,324.7758,47.86798,322.02475,48.70567,328.75284,45.002815,315.2582,44.38903,344.99167,80.922905,364.50333,82.30987,294.84946,135.98549,377.6731,136.50362,276.48233,183.12482,377.16135,178.26761,272.5321,183.12045,345.2424,180.80934,303.45135,263.7697,345.5135,268.291,297.73038,319.8383,347.23785,326.2745,312.15686
2,2020-10-09 12:58:13.001438,46.783653,327.26852,41.03122,332.21054,41.459373,321.12183,41.682453,339.2368,43.642212,309.94876,81.79743,359.9161,82.35294,290.7451,131.20787,373.2124,131.34013,273.679,178.39082,377.06683,177.94156,268.80234,177.66003,341.85828,175.62094,301.3212,270.70236,336.0,267.9,297.21915,334.46973,339.29126,334.04367,299.62683
3,2020-10-09 12:58:15.024369,47.459427,324.29233,41.277206,329.2336,42.017498,319.67142,41.479725,336.66147,43.23685,309.6731,79.80758,360.0101,82.59703,289.98654,130.78465,373.9658,129.12556,275.20096,176.17818,377.48114,176.76118,270.81403,173.46715,342.6039,169.80392,299.68628,272.91983,336.32184,266.82523,297.76196,333.7457,339.376,334.22583,301.27048
4,2020-10-09 12:58:17.028272,48.495514,322.56436,41.528137,327.14496,42.820522,317.6247,41.25261,334.81238,43.78122,308.99255,79.590416,358.6937,84.115944,290.14893,132.98286,371.41663,133.07944,275.96094,180.03952,372.3439,176.87881,273.5764,174.4368,341.21747,169.0196,298.11765,271.1258,336.29922,267.2297,298.49402,334.28897,338.39163,333.57733,301.29224
5,2020-10-09 12:58:19.019313,46.828537,321.77338,40.22617,326.94144,41.33301,315.97754,39.995113,335.59024,41.88533,306.82217,79.7906,358.41104,86.196075,288.39215,133.7318,371.0949,132.10947,275.10736,180.81789,372.3564,178.49664,272.6161,175.02153,339.6897,174.07019,299.23822,271.56616,335.6422,267.94333,297.7909,334.432,338.30835,334.71558,301.99
6,2020-10-09 12:58:21.004276,47.878853,321.2758,40.858562,325.93604,42.12431,316.5547,39.830772,334.52148,42.241547,308.0792,79.13824,358.24942,83.58546,289.0914,132.46246,371.79477,132.3859,274.08484,180.76279,373.6674,179.5123,272.03693,174.19518,342.16077,169.80392,299.29413,270.68994,336.3031,266.40875,298.28888,334.29474,338.39792,334.59567,301.57123
7,2020-10-09 12:58:23.034040,64.77677,318.66895,57.71805,324.08536,58.249664,314.52975,55.15584,332.13455,56.11945,306.47266,93.276726,351.32263,93.2549,288.39215,145.8321,363.77805,139.31555,271.46896,187.79747,365.03497,181.09406,272.3512,183.06029,335.91858,182.16272,297.4738,270.03094,336.4414,263.51627,295.43753,329.38446,336.32553,325.05536,299.85062
8,2020-10-09 12:58:25.037458,82.59946,329.22366,77.51579,334.10217,77.429276,326.00348,77.51131,342.82428,77.77286,319.67767,110.76734,355.7715,110.039215,304.7843,152.30338,364.64554,147.18332,292.46066,186.28271,359.73895,186.33138,285.25302,187.79985,343.33545,186.7816,310.88815,250.17464,342.82465,245.61057,307.4198,301.17212,339.2687,307.27032,303.51874
9,2020-10-09 12:58:27.031284,94.604515,331.3027,89.31532,334.6847,89.06656,328.62024,87.41433,339.9497,86.011406,321.47012,117.05466,352.80087,116.86727,304.03546,156.18663,362.1292,152.69453,292.7191,191.26196,364.13855,186.08606,286.64,189.0662,337.37006,187.68628,307.92157,245.56218,334.989,243.1831,305.90842,296.60568,335.3375,295.7725,305.4092
10,2020-10-09 12:58:29.031273,94.43137,320.07843,89.25332,324.78406,89.64597,316.63818,88.20513,333.00238,87.80537,309.94345,116.837204,346.30713,118.23285,301.1112,152.76802,356.6703,152.96274,289.82315,188.57533,356.75174,186.17738,284.4236,187.12558,336.25305,185.88936,306.73712,241.56583,334.10443,241.34181,305.8646,295.99655,334.38284,295.17175,303.78174
11,2020-10-09 12:58:31.024805,93.868866,323.02567,88.79509,326.96072,89.12733,319.36014,88.50881,333.8533,87.35316,312.23276,117.08694,346.60095,117.882355,299.7647,154.29538,357.01736,154.07944,290.66656,189.56561,356.37637,187.01439,284.2101,187.02737,336.1245,185.91602,307.3567,242.4873,334.02823,241.83495,305.95584,295.94507,335.41592,294.96573,304.56488
