,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-09 13:01:48.855187,0.0,265.2582,0.0,270.73434,0.0,261.0072,0.0,285.49353,0.0,249.74612,0.0,300.96378,0.0,238.50952,94.63195,344.15295,83.92157,136.62746,187.31076,354.0783,154.11263,127.114944,125.14427,239.7256,124.33832,234.08255,302.0461,222.46826,304.66904,225.11534,416.36353,215.60504,414.46085,216.85645
2,2020-10-09 13:01:50.027360,1.9402552,356.42203,0.0,350.02444,0.0,356.95346,0.0,308.68304,3.3715367,345.95932,56.091774,292.79764,44.32239,349.9641,122.19809,278.99756,111.27368,374.61337,175.29434,278.04984,178.05399,384.4443,154.73009,288.62665,154.83188,324.70004,260.5185,322.1842,262.10577,330.75427,347.72745,309.36658,347.68628,306.7451
3,2020-10-09 13:01:52.027382,53.752388,347.41696,48.36577,342.10886,48.84421,351.26135,46.6598,323.95715,47.22032,351.35947,80.914734,355.8741,80.046265,302.18518,134.76006,376.33383,123.44012,287.85242,167.85474,364.14328,152.48537,286.90445,176.37407,349.13364,174.03922,307.13727,253.4712,341.1271,265.21863,294.86203,324.18906,339.51346,329.92902,299.01004
4,2020-10-09 13:01:54.018233,46.477474,333.26828,41.15766,337.76566,41.25594,327.54047,42.361595,343.4222,43.92612,313.60126,81.56682,361.5942,80.39216,293.09805,131.92122,374.45645,128.25362,277.42545,183.37692,371.41687,172.90236,271.46762,175.84038,343.19147,173.8322,301.17612,268.2667,337.552,266.6625,299.2875,330.9278,341.837,331.62637,299.27274
5,2020-10-09 13:01:56.016297,45.41522,328.9059,39.79823,333.40363,40.266384,322.95105,40.62018,339.67886,42.3143,311.299,80.99524,360.09705,81.56863,290.7451,126.975204,376.70807,129.75494,275.45657,177.15125,383.7617,174.19308,270.03735,173.64412,345.01044,172.60474,301.79303,268.34616,337.90475,264.72696,299.68613,331.1811,341.9259,330.2971,299.5716
6,2020-10-09 13:01:58.045121,47.280018,325.2218,41.302326,330.5716,41.9636,318.9927,40.720413,338.74304,42.86907,308.96463,81.92377,359.53595,82.35294,290.7451,129.12099,374.94623,131.39478,274.22855,177.59549,378.78754,175.79356,269.10504,175.35623,344.349,173.84991,300.66467,266.91632,337.68585,264.2286,299.1075,331.01718,341.47916,330.5175,300.0864
7,2020-10-09 13:02:00.006626,60.956104,311.0444,55.74204,315.94833,55.701466,305.19,55.177166,324.21997,57.241623,296.78036,90.99721,342.53625,93.96562,284.48276,138.98415,360.85135,141.96152,265.09988,182.07672,366.9765,179.42848,260.3651,182.62488,333.98657,181.81499,295.13516,253.47159,336.36542,253.88278,295.9151,320.0,302.58823,318.59488,302.90134
8,2020-10-09 13:02:02.047970,88.22305,338.4173,83.14157,340.58423,83.10152,336.36484,82.00542,339.4324,80.199875,330.10336,112.433846,357.85394,112.54413,308.46423,155.5426,370.01816,146.20892,295.17392,191.93445,369.46335,177.79459,288.86987,188.08073,344.1287,187.14221,311.76785,247.76273,340.42416,242.40736,308.2653,302.82352,323.52942,304.31824,303.30847
9,2020-10-09 13:02:04.018757,97.396996,334.46216,92.30565,338.86356,92.86275,332.94116,88.86824,345.82245,86.79046,322.78647,118.404396,355.38895,116.52351,309.60428,157.11758,367.96896,151.8191,296.2695,191.60687,368.69247,179.82603,290.66177,191.46387,340.1396,189.33333,311.3676,246.05853,336.76974,245.67462,309.6159,296.62387,327.9219,296.27182,309.06
10,2020-10-09 13:02:06.002553,92.31783,325.38376,87.87223,329.55762,87.73207,320.95688,89.09906,335.09027,86.70501,313.95023,116.164764,347.58685,116.70588,300.549,153.16583,358.9642,151.07314,290.20395,188.58731,360.39026,184.05849,282.3981,185.7974,335.34186,185.01636,307.32855,243.54648,332.79086,241.5923,306.12994,295.66852,331.04144,294.80457,304.32083
11,2020-10-09 13:02:08.037260,93.16346,326.0383,88.211914,329.9956,87.962234,321.42838,88.93709,335.1375,87.02534,314.08743,116.361,347.7044,117.09804,300.549,154.31099,358.91605,151.0783,290.17612,189.1146,360.40985,184.9642,282.7883,186.16045,335.4582,185.18451,307.32037,243.95575,333.0814,242.36992,306.39133,295.27808,330.33417,294.56787,304.843
