,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-09 12:40:09.046668,97.49018,329.7514,91.65376,328.93643,91.028595,332.19464,91.60784,332.07843,88.73067,336.70352,114.25312,356.38794,116.64789,308.6294,152.89171,367.06366,152.32147,297.5647,183.98416,368.65897,187.67111,294.51633,191.20659,346.2722,189.69058,316.44162,246.75789,345.05582,246.12433,317.0704,296.77502,341.2597,297.56033,322.63672
2,2020-10-09 12:40:11.001305,94.721214,334.26587,89.338005,338.89377,89.65293,331.32898,88.42106,347.8166,88.61271,324.7635,117.36078,361.57895,117.882355,314.58823,153.40727,368.81317,156.2454,305.98135,189.21033,367.21033,188.15646,304.1232,187.64594,349.3131,188.01913,320.67746,245.29997,344.85934,245.04012,321.6039,295.19266,341.47202,295.3249,324.00607
3,2020-10-09 12:40:13.036437,94.43137,336.47058,89.53856,339.91833,89.96219,332.17038,88.468346,348.18332,88.374405,325.34488,117.28249,361.55377,118.42012,316.52203,153.62466,370.42758,155.61215,307.38614,189.23349,369.60992,188.53468,304.5768,187.88585,349.27637,187.28436,321.36044,244.49869,345.62445,243.78835,321.45505,296.6102,339.26685,296.45596,325.05063
4,2020-10-09 12:40:15.022318,95.50664,336.82278,89.8208,341.23538,90.90196,332.549,88.68665,348.9274,88.6844,325.92468,117.28105,361.5996,118.42151,316.54056,153.0283,370.85474,155.08742,307.0052,189.36485,370.09824,188.24994,303.75006,186.612,350.0301,186.59338,321.57635,242.6181,345.26346,241.67024,321.4146,295.56195,336.95532,295.7658,327.43225
5,2020-10-09 12:40:17.045737,94.43137,337.64706,89.58517,341.90445,90.007416,334.01355,88.64869,348.9327,88.35717,326.4237,116.77194,361.52686,118.484955,317.0719,153.58354,370.12436,154.71254,308.09027,190.96986,369.98657,188.59352,305.10114,187.3769,349.31778,186.40184,321.42978,244.27173,345.5085,243.28912,321.53757,295.95898,337.02664,295.9492,327.28665
6,2020-10-09 12:40:19.031754,94.82353,336.07843,89.71022,339.54044,90.07468,331.78183,88.51946,348.00122,88.56568,324.6928,117.04978,361.52927,118.06203,316.27206,152.69298,370.7328,154.97702,306.88846,187.35616,370.97916,188.69978,303.69577,186.62558,350.09842,186.33128,321.64047,242.66809,345.52423,241.18597,322.00977,296.19653,334.5656,296.16736,329.4962
7,2020-10-09 12:40:21.043103,88.15686,334.90195,83.34199,339.22412,83.747894,329.7955,82.79842,348.1334,82.76519,323.54486,113.10445,361.69568,114.88587,312.1995,153.18492,370.85187,153.18839,301.57965,189.6991,369.99515,189.66307,299.82748,184.8931,348.38684,185.33026,319.66013,239.56033,345.0611,240.59224,319.7729,298.6585,331.50775,299.60223,330.84378
8,2020-10-09 12:40:23.044613,62.354855,336.8625,56.703846,340.7138,56.948814,331.58017,57.908844,346.48056,58.395237,321.99377,95.55053,364.47086,97.89436,305.0674,144.25261,377.3121,140.83821,292.2746,185.0072,378.6368,181.75587,291.76285,178.97675,354.0426,178.35294,314.5098,250.51021,350.9248,252.70038,319.91534,325.09497,350.62784,321.1607,321.9081
9,2020-10-09 12:40:25.045770,41.827877,339.72467,36.04093,343.09912,36.90503,332.9691,36.47278,349.08276,39.26052,322.3821,78.45618,374.0269,82.85118,304.23517,129.76132,387.07913,130.06532,288.63477,180.32008,387.78098,182.17352,284.84482,175.51904,359.0489,174.43137,315.29413,266.06534,352.65808,264.6782,316.57092,335.78912,350.10898,336.45865,320.1141
10,2020-10-09 12:40:27.030727,43.756203,345.92865,38.588676,349.73648,39.060566,339.36902,40.612602,356.2672,42.87633,326.52917,80.23617,377.71716,83.13725,307.52942,132.96992,387.77448,132.86943,291.10358,185.66966,387.72906,179.67784,288.35037,175.70477,362.67383,173.70158,317.72684,267.41388,353.3773,266.88303,317.08572,335.99045,351.97537,335.87582,317.755
11,2020-10-09 12:40:29.036530,42.63224,343.2621,37.022297,348.33716,37.3301,336.14542,38.312725,355.63535,39.99997,325.84912,79.34927,377.18793,81.960785,306.35294,129.09491,389.3173,131.79784,289.69708,181.17696,388.43396,178.8646,286.49493,173.44516,359.65247,173.26524,315.72665,266.90018,352.65213,263.96924,317.36755,333.97552,351.53928,336.2947,317.63348
