,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-09 12:39:23.320488,95.072395,334.96368,88.0364,329.77737,87.11049,343.8481,88.31356,322.18372,87.14439,348.80087,115.81664,310.91937,113.45063,360.24863,151.78043,298.11575,151.03644,296.77313,184.3465,296.4316,182.9804,294.58823,187.63287,343.85416,184.62033,319.76324,246.59314,344.63086,245.55424,316.22913,295.63022,343.33783,295.41425,315.62143
2,2020-10-09 12:39:25.022817,94.43137,333.7255,89.38225,337.93542,89.64644,330.15305,88.265175,347.15576,88.84212,323.89557,117.12556,361.30383,118.845375,316.24994,154.94307,372.73798,155.24034,306.19128,188.87178,373.59866,188.88995,300.84818,186.37616,350.6483,185.3514,323.60965,245.73412,346.44965,245.66454,322.935,297.092,334.62915,297.26654,327.7788
3,2020-10-09 12:39:27.005450,93.88142,339.431,88.67297,343.2452,89.333336,333.7255,88.61609,349.76154,88.79149,327.03668,116.82496,362.66837,119.42025,317.98596,151.83826,374.72037,154.6183,307.32007,185.59776,376.96997,187.53793,301.98184,187.68379,352.5235,186.69716,324.02856,242.91908,345.08798,242.20116,325.72128,296.38382,327.1834,297.6451,336.717
4,2020-10-09 12:39:29.030948,94.039215,336.07843,89.291885,340.47498,89.46196,332.46155,88.66,348.78497,88.43955,325.6101,117.712364,361.78784,118.54084,316.92386,154.86125,372.82413,155.34717,306.26096,187.444,373.22427,188.6608,300.49847,186.13058,350.23776,185.4491,323.016,242.99248,346.76874,242.25397,323.3839,295.86096,330.33905,296.48224,331.50192
5,2020-10-09 12:39:31.029754,93.64706,335.68628,88.92913,339.77032,89.18268,331.8141,88.253876,348.31476,88.140526,325.146,116.781975,361.70355,118.65121,315.99042,154.92738,373.148,153.97441,305.88675,188.81546,374.29218,186.75879,300.13104,185.67699,350.688,184.71478,323.40652,244.31122,346.18002,244.51582,323.61755,295.74203,332.3772,296.4757,330.60757
6,2020-10-09 12:39:33.038147,96.39216,334.5098,90.829796,337.8492,91.12297,330.20035,88.58064,346.71875,89.02783,323.57602,116.115326,360.5114,118.05847,315.06653,152.97725,372.62082,152.48878,304.2028,187.06494,372.69788,186.27205,298.89755,186.14935,349.746,185.54825,322.07748,244.62312,345.42874,244.94955,322.54065,295.77872,334.43948,296.31464,328.34552
7,2020-10-09 12:39:35.025418,87.37429,341.3725,81.8749,345.85776,82.3418,337.72867,81.321365,355.71512,81.573074,331.54996,110.85457,369.25522,112.0,318.82352,151.56886,380.10858,147.90367,308.44635,189.81848,379.36902,187.95837,302.607,187.10812,356.2078,185.62692,324.6324,244.34836,349.76086,240.58481,321.23846,301.22882,346.38596,298.1094,326.22757
8,2020-10-09 12:39:37.037687,64.6235,346.60226,58.779804,352.26517,58.4,342.69766,59.029274,360.91367,59.78106,335.15817,95.38395,378.5505,95.60784,317.64706,144.69019,390.0953,140.3359,302.61646,186.94986,388.435,180.32614,298.60312,180.9993,363.70078,180.34048,325.83838,244.6784,356.39087,242.21544,317.0012,319.0347,333.9441,318.85123,332.65656
9,2020-10-09 12:39:39.005952,46.01425,351.66733,40.508713,355.33514,40.002438,346.73157,41.40154,358.69055,41.14084,335.40723,81.20049,380.09656,84.05662,312.51447,131.08028,393.96738,131.23235,296.47968,179.59929,393.24,178.95554,291.07916,178.08423,365.79514,176.00006,322.1051,257.10596,358.57233,257.185,318.42178,338.1023,349.325,332.549,333.2549
10,2020-10-09 12:39:41.007085,44.862743,337.88235,38.99576,342.44702,40.48507,331.62622,37.883404,351.10828,41.058464,322.4339,78.87534,374.31876,82.53794,305.05713,129.49533,387.0996,129.43437,290.2468,181.905,387.00674,179.14272,285.98297,173.39815,358.97266,171.42564,315.90875,265.36697,350.50906,264.0368,315.90347,337.51614,349.27896,337.95328,316.482
11,2020-10-09 12:39:43.058734,44.775898,340.62115,38.38873,345.19815,39.515064,334.37665,39.347656,352.80484,41.606094,325.47873,79.46654,375.8841,83.52941,305.9608,131.54337,387.91504,131.03401,292.45258,185.44177,386.68143,180.42776,289.2469,173.49551,358.78693,170.81836,316.549,265.17297,351.40082,263.36914,316.6853,339.22437,348.88,339.0028,316.69632
