,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-09 12:50:37.009709,98.49778,339.54196,92.18307,333.9034,91.72194,344.82065,89.264275,326.22137,89.41625,347.37256,117.15893,353.95285,116.32921,311.03323,157.81969,360.94226,152.24738,296.29053,193.06587,364.5211,188.08209,294.92682,188.11923,342.37686,186.11765,316.07843,243.3289,345.22797,241.99403,312.28104,296.5048,346.42703,294.93692,309.12738
2,2020-10-09 12:50:39.043134,96.78432,335.29413,92.25081,338.0989,92.179085,330.5133,90.05618,346.51242,90.378426,323.4493,116.635635,360.2267,118.39418,315.845,151.68483,372.47156,154.08784,302.02872,187.02539,373.3387,185.99562,296.7891,183.41629,349.62656,183.1055,322.38022,244.35335,347.83215,244.39944,322.72342,298.1804,350.5473,295.90967,321.19833
3,2020-10-09 12:50:41.021178,94.039215,336.86273,89.42685,342.0059,89.681984,333.57196,88.91059,349.39792,88.02735,326.80643,116.759605,362.37772,117.26221,317.5248,152.04906,373.77002,151.50262,304.7122,186.90248,375.15912,184.19513,298.53177,184.89362,351.47534,183.55333,323.10422,244.55325,348.87677,244.61705,323.76282,298.06268,348.93875,296.10608,323.32126
4,2020-10-09 12:50:43.028324,94.039215,337.2549,89.61871,342.23065,89.70716,334.21805,89.05931,349.68066,88.0263,326.77896,117.25901,362.50452,118.21002,317.4169,154.4614,372.83688,152.65791,306.66583,187.64313,373.1767,184.97562,299.96805,185.18452,350.64496,184.47679,322.53583,244.54254,349.05002,244.12518,323.20718,297.3228,350.90854,295.72467,321.3174
5,2020-10-09 12:50:45.019671,95.21568,336.47058,90.64152,340.75836,90.80087,333.05243,89.31063,348.9013,88.65519,326.06458,117.124794,362.11868,117.8741,317.08194,152.58563,372.64026,152.12418,305.10934,187.11984,373.7657,184.60486,299.33093,185.0925,350.65057,184.15555,322.56488,244.37518,349.17657,244.53284,324.32275,297.8627,351.94473,295.7164,321.34155
6,2020-10-09 12:50:47.024246,94.82353,335.68628,90.378426,339.5622,90.316666,331.61984,88.73801,348.35956,88.573524,325.0017,116.78594,361.9788,118.369095,316.7443,152.20628,372.35333,152.28053,304.7482,186.9548,373.6441,184.73865,299.2631,184.71947,350.84616,183.94379,322.46542,244.31725,348.6176,243.59381,323.83423,298.179,350.29276,295.92664,321.36563
7,2020-10-09 12:50:49.032609,89.600006,340.93457,84.7159,345.14655,84.087746,336.3141,83.96675,352.3126,82.8292,328.8045,113.63523,365.42596,112.78432,316.94116,156.17174,375.34924,149.15579,304.66046,191.66585,377.6321,187.05742,300.06793,187.67642,352.27014,185.77005,321.4212,244.02109,351.2624,240.17755,320.75232,305.18634,347.44263,300.32358,324.69168
8,2020-10-09 12:50:51.004750,53.826347,351.21442,47.200836,356.5896,47.753628,346.67645,47.017685,366.8055,48.101967,340.18066,89.12859,386.03262,88.56474,321.62976,139.34154,398.6596,133.06111,304.45963,185.75732,396.81073,178.98996,296.29245,181.44476,363.50714,179.96472,325.49936,263.69232,359.69977,259.874,318.5543,323.07626,353.0315,325.09805,331.29413
9,2020-10-09 12:50:53.034030,46.07881,348.58185,40.824066,352.3256,40.951954,343.9499,40.93599,357.92682,42.7907,332.59256,80.418274,378.7891,82.274506,312.94116,131.62593,392.11438,132.29857,294.22888,183.9405,389.74173,179.48569,289.80142,177.03583,359.56702,175.3392,317.50092,268.4747,356.72424,264.62842,314.9259,332.7698,357.49207,329.96222,314.18185
10,2020-10-09 12:50:55.035468,45.531628,341.99667,39.59666,347.20715,39.82627,335.80548,39.7498,355.66833,41.699577,325.4733,80.07502,377.5273,81.960785,308.70587,128.87862,392.18903,128.73718,291.63196,179.2088,395.52292,176.82953,286.40366,176.23108,360.70828,173.60567,316.90182,265.28964,355.63257,263.03937,314.8801,332.71432,357.27783,329.61856,313.99088
11,2020-10-09 12:50:57.001231,41.72549,341.80392,37.12978,346.66666,37.822495,335.65323,39.361324,352.56894,41.49225,324.89117,78.98161,375.07278,83.059006,306.5137,129.77534,389.8329,130.82849,289.70206,179.0257,393.16785,179.22153,285.7387,175.22064,359.5771,172.07848,316.4955,266.1249,355.3759,263.95685,315.01544,333.34998,357.77185,330.65536,314.18185
