,Datetime,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2020-10-09 12:41:28.279679,95.08768,326.14093,88.87189,322.95898,88.930214,329.1941,86.63754,322.80588,86.28623,340.4254,114.70462,337.8021,118.3438,318.9285,149.4382,365.0521,154.35501,295.9588,182.9804,367.60785,187.85118,292.2311,186.6928,343.4513,185.87874,316.29175,246.00475,342.69522,246.71625,317.85416,294.6803,340.52954,295.25693,318.25586
2,2020-10-09 12:41:30.028760,92.33517,333.53766,87.02138,337.59744,86.82349,331.4309,86.78482,345.99878,85.69051,326.65204,116.89076,360.2994,116.70588,312.2353,154.63301,372.82318,154.24599,303.08243,187.84831,370.5323,188.98528,299.83408,186.80121,348.34628,186.18103,320.57397,246.61375,345.62045,246.3064,318.8104,296.9885,348.8057,297.04065,318.77872
3,2020-10-09 12:41:32.040889,95.555466,334.6645,89.838905,339.2005,90.20913,331.10083,88.43537,345.9597,88.52362,322.84653,117.178604,359.37012,118.98864,312.70987,155.15173,370.58917,157.31332,303.88098,188.12866,371.5735,188.85925,299.37726,186.39478,348.2712,186.60977,320.54495,244.87764,344.88675,243.02199,318.80356,295.0363,343.81793,295.05884,330.90195
4,2020-10-09 12:41:34.037893,94.039215,336.47058,89.41101,340.1556,89.623955,332.06122,88.20513,347.64514,87.9119,324.85413,115.81696,360.93832,117.13321,314.651,152.69957,371.691,153.24751,304.26663,188.10147,372.84534,186.21225,299.7445,186.13805,349.13855,185.74724,320.8403,244.5419,345.13492,244.33632,319.64746,295.4336,344.07428,295.99997,320.00037
5,2020-10-09 12:41:36.008835,95.21568,334.90195,89.65653,338.18085,89.955055,330.36914,88.3661,346.18994,88.3937,323.49194,117.3562,360.67715,118.38565,313.22638,155.88438,371.83096,157.0106,303.46408,188.98318,371.49994,188.82526,299.23953,187.39694,348.41095,186.89949,320.4051,245.03394,344.75125,243.95827,319.32767,295.29874,344.56152,295.3846,320.0002
6,2020-10-09 12:41:38.025596,97.17647,335.68628,92.126305,338.10043,92.64786,330.68686,89.51356,345.94617,90.05743,323.00024,116.67096,360.19788,118.851006,314.08322,154.53334,371.90808,156.41997,304.61334,187.56404,371.52768,188.76038,299.8118,185.48355,348.8603,185.46417,320.99377,244.75908,345.4289,244.26038,320.10217,295.3478,344.15363,295.38467,320.00085
7,2020-10-09 12:41:40.007713,85.01961,332.549,81.58667,337.05978,82.226555,327.46002,80.535614,344.8776,82.32113,320.82825,111.0505,359.17422,113.89537,311.0659,151.6418,370.6388,152.05467,297.71457,189.86143,371.42615,188.57162,292.12726,184.55225,348.317,185.12416,317.81973,241.92195,348.12552,245.21236,317.63086,299.78488,335.53635,302.92416,322.51102
8,2020-10-09 12:41:42.031337,58.509804,325.0196,52.644222,330.04285,53.730953,319.29984,51.467377,337.38376,54.79652,309.65366,88.58812,358.43802,92.43463,297.69678,136.19722,373.8801,139.23372,280.34097,179.08311,373.88562,180.83356,278.8463,173.92496,352.7406,174.90607,311.2177,250.585,347.80518,249.63242,312.25482,329.92654,351.48087,325.02612,316.39075
9,2020-10-09 12:41:44.045213,47.92157,328.15686,41.41107,331.97485,41.398952,319.8467,40.64791,338.1322,42.94215,308.95013,81.1781,361.49774,87.828476,292.57053,133.04408,374.40402,134.51399,279.61923,180.76556,374.78036,182.21794,276.03638,172.58942,350.10336,172.99203,307.3301,262.5984,347.73215,261.83817,312.3065,337.39453,337.4121,337.81134,321.92136
10,2020-10-09 12:41:46.018865,46.619595,339.05914,39.628265,341.03415,40.931835,334.20526,39.68942,343.28156,41.250015,324.3567,79.47935,371.5649,83.84208,302.4961,131.82231,385.1481,131.32956,286.6502,177.34596,386.7695,179.02896,282.7367,173.90173,354.21857,171.86548,314.43167,267.29413,338.35294,266.86334,317.56598,332.99026,346.90625,333.80197,321.5592
11,2020-10-09 12:41:48.047409,45.06006,339.69583,38.584934,343.7611,39.755703,333.495,39.74053,350.25186,41.732376,323.5472,79.75756,373.24286,84.56043,303.64084,133.14723,385.937,132.09503,288.72998,179.73257,387.02344,179.12247,285.31522,172.60571,355.14502,170.5098,313.7255,267.98456,350.579,268.86053,316.4406,333.69666,345.6706,334.47583,322.7165
